id,videoId,tempo,keyScale,danceability,title,artist,thumbnail,releaseDate,lyrics,duration,createdAt,updatedAt
102,yh-g5o-daek,168,C,,우리의 눈을 열어,WELOVE,https://lh3.googleusercontent.com/Zo21XOat6YxjpY9DZkAi1kB6g_cbA4UZSgvlIIRP4rd4qnA_k4pXeBaCuPrppn2K7yQRqMqj2ZW_zQ0=w120-h120-l90-rj,2022-09-19,우리의 눈을 열어 주를 보네 주님의 계획은 늘 영원해 우리의 실패를 넘어 우리 주가 완전한 의의 길로 우릴 인도하시네 우리의 눈을 열어 주를 보네 주님의 계획은 우릴 향해 끝없이 영원해 우리의 실패를 넘어 선하신 우리 주가 완전한 의의 길로 우릴 인도하시네 찬양 우릴 구원하신 주 사망의 늪에서도 우린 두렵지 않네 주가 운행하시는 섭리의 물결로 우릴 부르시네 우리의 눈을 열어 주를 보네 주님의 계획은 우릴 향해 끝없이 영원해 우리의 실패를 넘어 선하신 우리 주가 완전한 의의 길로 우릴 인도하시네 찬양 우릴 구원하신 주 사망의 늪에서도 우린 두렵지 않네 주가 운행하시는 섭리의 물결로 우릴 부르시네 찬양 우릴 구원하신 주 사망의 늪에서도 우린 두렵지 않네 주가 운행하시는 섭리의 물결로 우릴 부르시네 함께 손을 들고 찬양 우릴 구원하신 주께 함께 손을 들고 찬양 함께 손을 들고 찬양 우릴 구원하신 주께 함께 손을 들고 찬양 함께 손을 들고 찬양 우릴 구원하신 주께 함께 손을 들고 찬양 함께 손을 들고 찬양 우릴 구원하신 주께 함께 손을 들고 찬양 함께 손을 들고 찬양 우릴 구원하신 주께 함께 손을 들고 찬양 함께 손을 들고 찬양 우릴 구원하신 주께 함께 손을 들고 찬양 함께 손을 들고 찬양 우릴 구원하신 주께 함께 손을 들고 찬양 함께 손을 들고 찬양 우릴 구원하신 주께 함께 손을 들고 찬양 함께 손을 들고 찬양 우릴 구원하신 주께 함께 손을 들고 찬양 함께 손을 들고 찬양 우릴 구원하신 주께 함께 손을 들고 찬양,310,,
103,6hRtqs1yudk,84,D,,주의 손 닿는 이곳에,WELOVE,https://lh3.googleusercontent.com/M1Yub1MVmIE_oWkhwImGJaIySyEucXaEADoz4RcwomEewfARSEDO4DXDoR4JAk7V_2SkVcbVSxA2Wkz5Lw=w120-h120-l90-rj,2023-07-03,주의 손 닿는 이곳에 답답한 마음 드리네 발걸음이 멈춰지는 순간마다 주의 말씀 비추시네 주의 맘 닿는 이곳에 우리 가진 것 드릴 때 많은 것 없다 해도 마음 가득 소망 주시네 그 길 따라 비추시는 주의 마음 보네 소망 따라 비추시는 그 사랑을 보네 우리가 바라온 언덕 너머 새 노래로 인도하시네  걸음 따라 비추시는 주의 마음 보네 눈물 따라 비추시는 그 사랑을 보네 우리가 바라온 언덕 너머 새 노래로 인도하시네 주의 손 닿는 이곳에 답답한 마음 드리네 발걸음이 멈춰지는 순간마다 주의 말씀 비추시네 주의 맘 닿는 이곳에 우리 가진 것 드릴 때 많은 것 없다 해도 마음 가득 소망 주시네 그 길 따라 비추시는 주의 마음 보네 소망 따라 비추시는 그 사랑을 보네 우리가 바라온 언덕 너머 새 노래로 인도하시네  걸음 따라 비추시는 주의 마음 보네 눈물 따라 비추시는 그 사랑을 보네 우리가 바라온 언덕 너머 새 노래로 인도하시네 그 길 따라 비추시는 주의 마음 보네 소망 따라 비추시는 그 사랑을 보네 우리가 바라온 언덕 너머 새 노래로 인도하시네  걸음 따라 비추시는 주의 마음 보네 눈물 따라 비추시는 그 사랑을 보네 우리가 바라온 언덕 너머 새 노래로 인도하시네 그 길 따라 비추시는 주의 마음 보네 소망 따라 비추시는 그 사랑을 보네 우리가 바라온 언덕 너머 새 노래로 인도하시네  걸음 따라 비추시는 주의 마음 보네 눈물 따라 비추시는 그 사랑을 보네 우리가 바라온 언덕 너머 새 노래로 인도하시네,364,,
104,297hIudH-pU,98,D,,흘러 흘러 (feat. 아넌딜라이트),WELOVE,https://lh3.googleusercontent.com/_8cU3IPGkW1zWs1FMYj5IaDoPbugLc5Bo6VFqSXceyCXeU5ixemmTG09snHCDDuFfUQtAI13gvWPkdjI=w120-h120-l90-rj,2022-03-01,흘러 흘러 흘러 흘러 아버지께로 가네 우리는 어디에서든 이 바다로 오네 흘러 흘러 흘러 흘러 아버지께로 가네 우리는 어디에서든 이 바다로 오네 Woo woo woo woo Woo woo woo woo Woo woo woo woo Woo woo woo woo 저 넓은 하늘에서 내리는 사랑을 따라 여기로 불어오는 이 바람과 함께 I know your love is Umm umm umm umm 바람을 따라 Umm umm umm umm And it flow like flow like Umm umm umm umm 내 머리부터 발끝까지 감싸 버렸어 Like deep blue sea And I'm fall in love 빈틈이 없이 흘러버렸어 넘치고있지 흘러버렸어 like Umm umm umm umm And It leads me beside quiet waters 그 흐름을 따라가 보게 된 아빠의 걸음 나는 걸어 그분의 곁에 흐름을 따라 내 몸을 함께 담궈 그럼 알게 될거야 Yeah I'm a water Just be with me If you wanna make some love And it will gonna make some fun 함께 흘러 흘러 흘러 흘러 저 넓은 하늘에서 내리는 사랑을 따라 여기로 불어오는 이 바람과 함께 Woo woo woo woo Woo woo woo woo Woo woo woo woo Woo woo woo woo 흘러 흘러 흘러 흘러 아버지께로 가네 우리는 어디에서든 이 바다로 오네,191,,
105,r6ZbGjA7GEk,106,D,,예수 그의 이름,WELOVE,https://lh3.googleusercontent.com/Zo21XOat6YxjpY9DZkAi1kB6g_cbA4UZSgvlIIRP4rd4qnA_k4pXeBaCuPrppn2K7yQRqMqj2ZW_zQ0=w120-h120-l90-rj,2022-09-19,예수 그의 이름으로 나는 사랑을 입었네 예수 그의 이름으로 나는 구원을 얻었네 예수 그의 이름으로 나는 사랑을 입었네 예수 그의 이름으로 나는 구원을 얻었네 예수 아버지의 이름 아버지의 성품 아버지의 다짐 아버지의 용서 아버지의 바람이 불어오네 내 삶을 가득 채우시네 나는 마음에 품네 그가 피우실 열매를 오- 우리는 보게 되리 그가 이루신 세계와 영원히 아름다운 우리 아버지의 미소를 예수 그의 이름으로 나는 사랑을 입었네 예수 그의 이름으로 나는 구원을 얻었네 예수 아버지의 이름 아버지의 성품 아버지의 다짐 아버지의 용서 아버지의 바람이 불어오네 내 삶을 가득 채우시네 나는 마음에 품네 그가 피우실 열매를 오- 우리는 보게 되리 그가 이루신 세계와 영원히 아름다운 우리 아버지의 미소를 바람이 불어오네 내 삶을 가득 채우시네 나는 마음에 품네 그가 피우실 열매를 오- 우리는 보게 되리 그가 이루신 세계와 영원히 아름다운 우리 아버지의 미소를 우리는 보게 되리 그가 이루신 세계와 영원히 아름다운 우리 아버지의 미소를,296,,
106,M4qRy7tnovc,135,G,,주님의 영광 (영광을 돌리세) / 모든 열방 주 볼 때까지,WELOVE,https://lh3.googleusercontent.com/ViLMJ7TZtfZCvBkjQr4Ck2zAiEqmJw1A2Lj5qB6BBHf3aMpLsYHswtdTC2XoWAyG748OFfw3JrLTq05Z6w=w120-h120-l90-rj,2023-03-13,영광을 돌리세 우리 하나님께 존귀와 위엄과 능력과 아름다움 만방의 모든 신은 헛된 우상이니 오직 하늘의 하나님 그 영광 찬양해 영광을 돌리세 우리 하나님께 존귀와 위엄과 능력과 아름다움 만방의 모든 신은 헛된 우상이니 오직 하늘의 하나님 그 영광 찬양해 주님의 영광 모든 나라 위에 주님의 영광 온 세계 위에 하늘에 계신 우리 아버지 영광 찬양해 우리 주님 나라 영원하리라 우리 주님 뜻은 이뤄지리라 영광을 돌리세 우리 하나님께 존귀와 위엄과 능력과 아름다움 만방의 모든 신은 헛된 우상이니 오직 하늘의 하나님 그 영광 찬양해 주님의 영광 모든 나라 위에 주님의 영광 온 세계 위에 하늘에 계신 우리 아버지 영광 찬양해 우리 주님 나라 영원하리라 우리 주님 뜻은 이뤄지리라 주님의 영광 모든 나라 위에 주님의 영광 온 세계 위에 하늘에 계신 우리 아버지 영광 찬양해 우리 주님 나라 영원하리라 우리 주님 뜻은 이뤄지리라 주의 영광 이곳에 가득해 우린 서네 주님과 함께 찬양하며 우리는 전진하리 모든 열방 주 볼 때까지 주의 영광 이곳에 가득해 우린 서네 주님과 함께 찬양하며 우리는 전진하리 모든 열방 주 볼 때까지 모든 열방 주 볼 때까지 모든 열방 주 볼 때까지,363,,
107,gnPfMcPuoOg,124,F#,,우리 주 우리의 하나님,WELOVE,https://lh3.googleusercontent.com/n7kvWy40VbcljE5JX3TMTKhDK0jT3k6i3onCvGmFEsUlwj_wVczuQknTr8YHfNAapIczRfaoCwYqFwIg=w120-h120-l90-rj,2024-06-28,찬양해 주가 함께하네 이젠 다시는 눈물 없겠네 주께서 오늘 우리게 행하신 일 보리 오직 주로 인해 기뻐하는 것 우리의 힘이라 우리 주 우리의 하나님 우릴 다시 주께 불러주셔서 주 말씀으로 우릴 모두 회복케 하시고 다시 주를 위해 살게 합소서 주님 연약한 우리는 수 없이 넘어지고 왔지만 여전히 우릴 사랑하시는 주 예수님 우릴 너른 품 꼭 안아주시네 찬양해 주가 함께하네 이젠 다시는 눈물 없겠네 주께서 오늘 우리게 행하신 일 보리 오직 주로 인해 기뻐하는 것 우리의 힘이라 찬양해 주가 함께하네 이젠 다시는 눈물 없겠네 주께서 오늘 우리게 행하신 일 보리 오직 주로 인해 기뻐하는 것 우리의 힘이라 오 오오 오 오 오오 오 오 오오 오 오 오오 오 오 오오 오 오 오오 오 찬양해 주가 함께하네 이젠 다시는 눈물 없겠네 주께서 오늘 우리게 행하신 일 보리 오직 주로 인해 기뻐하는 것 우리의 힘이라,321,,
108,N0kukKLeGt8,98,F,,나의 사랑하는 책,WELOVE,https://lh3.googleusercontent.com/dBSkVBQwABGo5E-RDUmYzDXynDbfbL5XDYtTWXqX3xfeh2nyOLzK96VU5asJAdK9jHa_oMR8tTOPMyDGrw=w120-h120-l90-rj,2023-02-20,나의 사랑하는 책 비록 헤어졌으나 어머니의 무릎 위에 앉아서 재미있게 듣던 말 이 책 중에 있으니 이 성경 심히 사랑합니다 예수 세상 계실 때 많은 고난 당하고 십자가에 달려 죽임당한 일 어머니가 읽으며 눈물 많이 흘린 것 지금까지 내가 기억합니다 귀하고 귀하다 우리 어머니가 들려주시던 재미있게 듣던 말 이 책 중에 있으니 이 성경 심히 사랑합니다 그때 일은 지나고 나의 눈은 환하오 어머니의 말씀 기억하면서 나도 시시때때로 성경 말씀 읽으며 주의 뜻을 따라 살려 합니다 귀하고 귀하다 우리 어머니가 들려주시던 재미있게 듣던 말 이 책 중에 있으니 이 성경 심히 사랑합니다 귀하고 귀하다 우리 어머니가 들려주시던 재미있게 듣던 말 이 책 중에 있으니 이 성경 심히 사랑합니다,169,,
109,krASEP0QO68,96,B,,주 예수 내 맘에 들어와,WELOVE,https://lh3.googleusercontent.com/dBSkVBQwABGo5E-RDUmYzDXynDbfbL5XDYtTWXqX3xfeh2nyOLzK96VU5asJAdK9jHa_oMR8tTOPMyDGrw=w120-h120-l90-rj,2023-02-20,주 예수 내 맘에 들어와 계신 후 변하여 새사람 되고 내가 늘 바라던 참 빛을 찾음도 주 예수 내 맘에 오심 주 예수 내 맘에 오심 주 예수 내 맘에 오심 물밀듯 내 맘에 기쁨이 넘침은 주 예수 내 맘에 오심 주 예수 내 맘에 들어와 계신 후 망령된 행실을 끊고 머리털보다도 더 많던 내 죄가 눈보다 더 희어졌네 내 맘에 소망을 든든히 가짐은 주 예수 내 맘에 오심 의심의 구름이 사라져 버림도 주 예수 내 맘에 오심 주 예수 내 맘에 오심 주 예수 내 맘에 오심 물밀듯 내 맘에 기쁨이 넘침은 주 예수 내 맘에 오심 오 예수 내 맘에 (주 예수 오셨네) 주 예수 내 맘에 (물밀듯 오셨네) 주 예수 내 맘에 (오 주 예수 오셨네) 주 예수 내 맘에 내 맘에 예수 오셨네 내가 저 천성에 올라가 살기는 주 예수 내 맘에 오심 천성에 올라가 주님을 뵈리니 그 기쁨 비길 데 없네 주 예수 내 맘에 오심 주 예수 내 맘에 오심 물밀듯 내 맘에 기쁨이 넘침은 주 예수 내 맘에 오심 주 예수 내 맘에 오심 주 예수 내 맘에 오심 물밀듯 내 맘에 기쁨이 넘침은 주 예수 내 맘에 오심,208,,
110,nmrM--VbJzQ,117,D,,주님 발 앞에서 / 전심으로 (Feat. 천주영),WELOVE,https://lh3.googleusercontent.com/WyAh5GcJfa9juFWpOOWnH2B9CSKqXT115WnkMB-zqgpBAb818hmuSC29_SMh8BI19BOA4pXC2JzEUzoaKQ=w120-h120-l90-rj,2022-04-18,주님 발 앞에서 주를 기다리네 내 사랑하는 주 주님만 바라네 주님 발 앞에서 주를 기다리네 내 사랑하는 주 주님만 바라네 주님 나에게 오셔서 나에게 말씀하소서 주 음성 듣기 원하네 주님 맘 알기 원하네 주님 나에게 오셔서 나에게 말씀하소서 주 음성 듣기 원하네 주님 맘 알기 원하네 주님 발 앞에서 주를 기다리네 내 사랑하는 주 주님만 바라네 주님 발 앞에서 주를 기다리네 내 사랑하는 주 주님만 바라네 주님 나에게 오셔서 나에게 말씀하소서 주 음성 듣기 원하네 주님 맘 알기 원하네 주님 나에게 오셔서 나에게 말씀하소서 주 음성 듣기 원하네 주님 맘 알기 원하네 주님 나에게 오셔서 나에게 말씀하소서 주 음성 듣기 원하네 주님 맘 알기 원하네 주님 나에게 오셔서 나에게 말씀하소서 주 음성 듣기 원하네 주님 맘 알기 원하네 주님 나에게 오셔서 나에게 말씀하소서 주 음성 듣기 원하네 주님 맘 알기 원하네 주님 나에게 오셔서 나에게 말씀하소서 주 음성 듣기 원하네 주님 맘 알기 원하네 경배하리 경배하리라 경배하리 경배하리라 경배하리 경배하리라 경배하리 경배하리라 경배하리 경배하리라 경배하리 경배하리라 경배하리 경배하리라 경배하리 경배하리라 경배하리 경배하리라 경배하리 경배하리라 경배하리 경배하리라 경배하리 경배하리라 주님 발 앞에서 주를 기다리네 내 사랑하는 주 주님만 바라네,574,,
111,pGpz5v5K9B4,120,C,,작은 불꽃 하나가,WELOVE,https://lh3.googleusercontent.com/ViLMJ7TZtfZCvBkjQr4Ck2zAiEqmJw1A2Lj5qB6BBHf3aMpLsYHswtdTC2XoWAyG748OFfw3JrLTq05Z6w=w120-h120-l90-rj,2023-03-13,작은 불꽃 하나가 큰 불을 일으키어 곧 주위 사람들 그 불에 몸 녹이듯이 주님의 사랑 이같이 한번 경험하면 그의 사랑 모두에게 전하고 싶으리. 새싹이 돋아나면 새들은 지저귀고 꽃들은 피어나 화창한 봄날이라네 주님의 사랑 놀라와 한번 경험하면 봄과 같은 새 희망을 전하고 싶으리 친구여 당신께 이 기쁨 전하고 싶소 내 주는 당신의 의지할 구세주라오. 산 위에 올라가서 세상에 외치리 내게 임한 주의 사랑 전하기 원하네 산 위에 올라가서 세상에 외치리 내게 임한 주의 사랑 전하기 원하네 산 위에 올라가서 세상에 외치리 내게 임한 주의 사랑 전하기 원하네 산 위에 올라가서 세상에 외치리 내게 임한 주의 사랑 전하기 원하네 전하기 원하네 전하기 원하네 전하기 원하네 전하기 원하네 전하기 원하네 전하기 원하네,411,,
112,UFEeVSpC_DU,179,F#,,성경 봉독,WELOVE,https://lh3.googleusercontent.com/n7kvWy40VbcljE5JX3TMTKhDK0jT3k6i3onCvGmFEsUlwj_wVczuQknTr8YHfNAapIczRfaoCwYqFwIg=w120-h120-l90-rj,2024-06-28,에스라가 모든 백성 위에 서서 그들 목전에 책을 펴니 책을 펼 때에 모든 백성이 일어서니라 에스라가 위대하신 하나님 여호와를 송축하매 모든 백성이 손을 들고 아멘 아멘 하고 응답하고 몸을 굽혀 얼굴을 땅에 대고 여호와께 경배하니라 하나님의 율법책을 낭독하고 그 뜻을 해석하여 백성에게 그 낭독하는 것을 다 깨닫게 하니 백성이 율법의 말씀을 듣고 다 우는지라 총독 느헤미야와 제사장 겸 학사 에스라와 백성을 가르치는 레위 사람들이 모든 백성에게 이르기를 오늘은 너희 하나님 여호와의 성일이니 슬퍼하지 말며 울지 말라 하고 느헤미야가 또 그들에게 이르기를 너희는 가서 살진 것을 먹고 단 것을 마시되 준비하지 못한 자에게는 나누어 주라 이 날은 우리 주의 성일이니 근심하지 말라 여호와로 인하여 기뻐하는 것이 너희의 힘이니라,83,,
